Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Accounting_Standard__c,Allocation_Type__c,Allocation__c,Amount_Reference__c,Autonumber__c,Company_Identifier__c,Company_Ledger__c,Company__c,Consolidation_Ledger__c,Default_GL_Account__c,Default_Intercompany__c,Effective_End_Date__c,Effective_Start_Date__c,Expected_Sign__c,ExtId__c,FX_Date_Path__c,FX_Flow__c,GL_Account_Identifier__c,GL_Account_Reference_Value__c,GL_Account__c,Intercompany_Reference_Value__c,Intercompany__c,Line_Type__c,Object_Name__c,Object__c,Raise_Exceptions_for_Blank_Amounts__c,Role__c,Rule_Type__c,Statutory_Ledger__c,SubTransaction_Type__c,Subsidiary_Ledger__c,Suppress_Zero_Amount_Lines__c,Transaction__c,Unique_Key__c
,,,AR-0000001874,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQegt9100000I170a,,,,,a1I1I0000001kNDUAY,Payment__r.To_Company__c,,,Payment__c,Payment,False,Payor,DR,False,Intercompany Payment,False,False,Intercompany Payment,
,,,AR-0000001875,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQfgt9100000I170a,,,,,a1I1I0000001kMQUAY,Payment__r.To_Company__c,,,Payment__c,Payment,False,Payor,CR,False,Intercompany Payment,False,False,Intercompany Payment,
,,,AR-0000001876,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQggt9100000I170a,,,,,a1I1I0000001kMQUAY,Payment__r.From_Company__c,,,Payment__c,Payment,False,Payee,DR,False,Intercompany Payment,False,False,Intercompany Payment,
,,,AR-0000001877,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQhgt9100000I170a,,,,,a1I1I0000001kMaUAI,Payment__r.From_Company__c,,,Payment__c,Payment,False,Payee,CR,False,Intercompany Payment,False,False,Intercompany Payment,
,,,AR-0000001812,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQeft9100000I170a,,,,,a1I1I0000001kNtUAI,,,Labor Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Completion-Rental,False,False,Work Order Complete,
,,,AR-0000001813,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQfft9100000I170a,,,,,a1I1I0000001kNvUAI,,,Outside Processing Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Completion-Rental,False,False,Work Order Complete,
,,,AR-0000001814,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQgft9100000I170a,,,,,a1I1I0000001kNuUAI,,,Overhead Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Completion-Rental,False,False,Work Order Complete,
,,,AR-0000001815,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQhft9100000I170a,,,,,a1I1I0000001kNwUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Scrap-Rental,False,False,Work Order Complete,
,,,AR-0000001816,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQift9100000I170a,,,,,a1I1I0000001kNsUAI,,,Material Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Scrap-Rental,False,False,Work Order Complete,
,,,AR-0000001817,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQjft9100000I170a,,,,,a1I1I0000001kNtUAI,,,Labor Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Scrap-Rental,False,False,Work Order Complete,
,,,AR-0000001818,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQkft9100000I170a,,,,,a1I1I0000001kNvUAI,,,Outside Processing Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Scrap-Rental,False,False,Work Order Complete,
,,,AR-0000001819,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQlft9100000I170a,,,,,a1I1I0000001kNuUAI,,,Overhead Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Scrap-Rental,False,False,Work Order Complete,
,,,AR-0000001820,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQmft9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Uncompletion-Rental,False,False,Work Order Uncomplete,
,,,AR-0000001821,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQnft9100000I170a,,,,,a1I1I0000001kNsUAI,,,Material Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Uncompletion-Rental,False,False,Work Order Uncomplete,
,,,AR-0000001822,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQoft9100000I170a,,,,,a1I1I0000001kNtUAI,,,Labor Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Uncompletion-Rental,False,False,Work Order Uncomplete,
,,,AR-0000001823,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQpft9100000I170a,,,,,a1I1I0000001kNvUAI,,,Outside Processing Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Uncompletion-Rental,False,False,Work Order Uncomplete,
,,,AR-0000001824,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQqft9100000I170a,,,,,a1I1I0000001kNuUAI,,,Overhead Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Uncompletion-Rental,False,False,Work Order Uncomplete,
,,,AR-0000001825,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQrft9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Rounding-Rental,False,False,Work Order Complete,
,,,AR-0000001826,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQsft9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Rounding-Rental,False,False,Work Order Uncomplete,
,,,AR-0000001827,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQtft9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Rounding-Rental,False,False,Work Order Kit,
,,,AR-0000001828,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQuft9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Rounding-Rental,False,False,Work Order DeKit,
,,,AR-0000001829,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQvft9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,RMA Receipt-Rental,False,False,RMA Receipt,
,,,AR-0000001830,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQwft9100000I170a,,,,,a1I1I0000001kNwUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,RMA Scrap-Rental,False,False,RMA Scrap,
,,,AR-0000001831,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQxft9100000I170a,,,,,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,RMA Receipt For Repair,False,False,RMA Receipt For Repair,
,,,AR-0000001832,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQyft9100000I170a,,,,,a1I1I0000001kNrUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Sales Order Shipment - Repair,False,False,Sales Order Shipment,
,,,AR-0000001633,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQlct9100000I170a,,,,,a1I1I0000001kNEUAY,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Logical Purchase Order Return,False,False,Logical Purchase Order Return,
,,,AR-0000001634,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQmct9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Purchase Order Receipt,False,False,Purchase Order Receipt,
,,,AR-0000001635,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQnct9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Purchase Order Receipt,False,False,Purchase Order Receipt,
,,,AR-0000001636,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQoct9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Purchase Order Receipt,False,False,Purchase Order Receipt,
,,,AR-0000001637,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQpct9100000I170a,,,,,a1I1I0000001kNEUAY,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Purchase Order Receipt,False,False,Purchase Order Receipt,
,,,AR-0000001638,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQqct9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Void - Purchase Order Receipt,False,False,Void - Purchase Order Receipt,
,,,AR-0000001639,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQrct9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Void - Purchase Order Receipt,False,False,Void - Purchase Order Receipt,
,,,AR-0000001640,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQsct9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Void - Purchase Order Receipt,False,False,Void - Purchase Order Receipt,
,,,AR-0000001641,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQtct9100000I170a,,,,,a1I1I0000001kNEUAY,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Void - Purchase Order Receipt,False,False,Void - Purchase Order Receipt,
,,,AR-0000001642,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQuct9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Purchase Order Return,False,False,Purchase Order Return,
,,,AR-0000001643,,,,,,,,a081I0000001qJdQAI,,,Extended_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQvct9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Purchase Order Return,False,False,Purchase Order Return,
,,,AR-0000001644,,,,,,,,a081I0000001qJdQAI,,,Extended_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQwct9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Purchase Order Return,False,False,Purchase Order Return,
,,,AR-0000001645,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQxct9100000I170a,,,,,a1I1I0000001kO0UAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Purchase Order Return,False,False,Purchase Order Return,
,,,AR-0000001646,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQyct9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Purchase Order Receipt,False,False,In-Transit Purchase Order Receipt,
,,,AR-0000001647,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQzct9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Purchase Order Receipt,False,False,In-Transit Purchase Order Receipt,
,,,AR-0000001648,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ0dt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Purchase Order Receipt,False,False,In-Transit Purchase Order Receipt,
,,,AR-0000001650,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ2dt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Void - In - Transit Purchase Order Receipt,False,False,Void - In - Transit Purchase Order Receipt,
,,,AR-0000001651,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ3dt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Void - In - Transit Purchase Order Receipt,False,False,Void - In - Transit Purchase Order Receipt,
,,,AR-0000001652,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ4dt9100000I170a,,,,,a1I1I0000001kMhUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Void - In - Transit Purchase Order Receipt,False,False,Void - In - Transit Purchase Order Receipt,
,,,AR-0000001653,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ5dt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Void - In - Transit Purchase Order Receipt,False,False,Void - In - Transit Purchase Order Receipt,
,,,AR-0000001654,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ6dt9100000I170a,,,,,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Sales Order Pick,False,False,Sales Order Pick,
,,,AR-0000001655,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ7dt9100000I170a,,,,,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Sales Order Undo Pick,False,False,Sales Order Undo Pick,
,,,AR-0000001656,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ8dt9100000I170a,,,,,a1I1I0000001kNpUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Sales Order Shipment,False,False,Sales Order Shipment,
,,,AR-0000001657,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ9dt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Sales Order Shipment,False,False,Sales Order Shipment,
,,,AR-0000001658,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQAdt9100000I170a,,,,,a1I1I0000001kNpUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Sales Order Undo Shipment,False,False,Sales Order Undo Shipment,
,,,AR-0000001659,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQBdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Sales Order Undo Shipment,False,False,Sales Order Undo Shipment,
,,,AR-0000001660,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQCdt9100000I170a,,,,Inventory_Change__r.Reason_Code__r.GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Adjustment Decrease,False,False,Adjustment,
,,,AR-0000001661,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQDdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Adjustment Decrease,False,False,Adjustment,
,,,AR-0000001662,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQEdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Adjustment Increase,False,False,Adjustment,
,,,AR-0000001663,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQFdt9100000I170a,,,,Inventory_Change__r.Reason_Code__r.GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Adjustment Increase,False,False,Adjustment,
,,,AR-0000001664,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQGdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer,False,False,Transfer,
,,,AR-0000001665,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQHdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer,False,False,Transfer,
,,,AR-0000001666,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQIdt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Shipment,False,False,Transfer,
,,,AR-0000001649,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ1dt9100000I170a,,,,,a1I1I0000001kMhUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Purchase Order Receipt,False,False,In-Transit Purchase Order Receipt,
,,,AR-0000001668,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQKdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Receipt,False,False,Transfer,
,,,AR-0000001669,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQLdt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer Receipt,False,False,Transfer,
,,,AR-0000001670,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQMdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,This is incorrect - also need Undo Pick,Inventory_Change__c,Inventory Change,False,,NA,False,Transfer Order Pick,False,False,Transfer,
,,,AR-0000001671,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQNdt9100000I170a,,,,,a1I1I0000001kMhUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Order Shipment,False,False,Transfer Order Shipment,
,,,AR-0000001672,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQOdt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Order Shipment,False,False,Transfer Order Shipment,
,,,AR-0000001673,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQPdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer Order Shipment,False,False,Transfer Order Shipment,
,,,AR-0000001674,,,,,,,,a081I0000001qJdQAI,,,Extended_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQQdt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer Order Shipment,False,False,Transfer Order Shipment,
,,,AR-0000001675,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQRdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Order Receipt,False,False,Transfer Order Receipt,
,,,AR-0000001676,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQSdt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Order Receipt,False,False,Transfer Order Receipt,
,,,AR-0000001677,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQTdt9100000I170a,,,,,a1I1I0000001kMhUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer Order Receipt,False,False,Transfer Order Receipt,
,,,AR-0000001678,,,,,,,,a081I0000001qJdQAI,,,Extended_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQUdt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer Order Receipt,False,False,Transfer Order Receipt,
,,,AR-0000001679,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQVdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Order Undo Shipment,False,False,Transfer Order Undo Shipment,
,,,AR-0000001680,,,,,,,,a081I0000001qJdQAI,,,Extended_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQWdt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Order Undo Shipment,False,False,Transfer Order Undo Shipment,
,,,AR-0000001681,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQXdt9100000I170a,,,,,a1I1I0000001kMhUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer Order Undo Shipment,False,False,Transfer Order Undo Shipment,
,,,AR-0000001682,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQYdt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer Order Undo Shipment,False,False,Transfer Order Undo Shipment,
,,,AR-0000001667,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQJdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer Shipment,False,False,Transfer,
,,,AR-0000001683,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQZdt9100000I170a,,,,,a1I1I0000001kMhUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Void - Transfer Order Receipt,False,False,Void - Transfer Order Receipt,
,,,AR-0000001684,,,,,,,,a081I0000001qJdQAI,,,Extended_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQadt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Void - Transfer Order Receipt,False,False,Void - Transfer Order Receipt,
,,,AR-0000001685,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQbdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Void - Transfer Order Receipt,False,False,Void - Transfer Order Receipt,
,,,AR-0000001686,,,,,,,,a081I0000001qJdQAI,,,Purchase_Price__c,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQcdt9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Void - Transfer Order Receipt,False,False,Void - Transfer Order Receipt,
,,,AR-0000001687,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQddt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Cycle Count,False,False,Cycle Count,
,,,AR-0000001688,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQedt9100000I170a,,,,,a1I1I0000001kNyUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Cycle Count,False,False,Cycle Count,
,,,AR-0000001689,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQfdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Activate Proposed Costs,False,False,Activate Proposed Costs,
,,,AR-0000001690,,,,,,,,a081I0000001qJdQAI,,,,,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQgdt9100000I170a,,,,,a1I1I0000001kNzUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Activate Proposed Costs,False,False,Activate Proposed Costs,
