sObject,extID,name,src_ID,dest_ID
Currency__c,&KAQbGqM000000I1q0a,KES,a0q1I000000MqGbQAK,a0q1I000001M8cXQAS
Currency__c,&KAQcGqM000000I1q0a,KGS,a0q1I000000MqGcQAK,a0q1I000001M8cYQAS
Currency__c,&KAQyFqM000000I1q0a,GYD,a0q1I000000MqFyQAK,a0q1I000001M8cZQAS
Currency__c,&KAQzFqM000000I1q0a,HKD,a0q1I000000MqFzQAK,a0q1I000001M8caQAC
Currency__c,&KAQ0GqM000000I1q0a,HNL,a0q1I000000MqG0QAK,a0q1I000001M8cbQAC
Currency__c,&KAQ1GqM000000I1q0a,HRK,a0q1I000000MqG1QAK,a0q1I000001M8ccQAC
Currency__c,&KAQ2GqM000000I1q0a,HTG,a0q1I000000MqG2QAK,a0q1I000001M8cdQAC
Currency__c,&KAQ3GqM000000I1q0a,HUF,a0q1I000000MqG3QAK,a0q1I000001M8ceQAC
Currency__c,&KAQ4GqM000000I1q0a,IDR,a0q1I000000MqG4QAK,a0q1I000001M8cfQAC
Currency__c,&KAQ5GqM000000I1q0a,ILS,a0q1I000000MqG5QAK,a0q1I000001M8cgQAC
Currency__c,&KAQ6GqM000000I1q0a,INR,a0q1I000000MqG6QAK,a0q1I000001M8chQAC
Currency__c,&KAQ7GqM000000I1q0a,IQD,a0q1I000000MqG7QAK,a0q1I000001M8ciQAC
Currency__c,&KAQ8GqM000000I1q0a,IRR,a0q1I000000MqG8QAK,a0q1I000001M8cjQAC
Currency__c,&KAQ9GqM000000I1q0a,ISK,a0q1I000000MqG9QAK,a0q1I000001M8ckQAC
Currency__c,&KAQvFqM000000I1q0a,GMD,a0q1I000000MqFvQAK,a0q1I000001M8clQAC
Currency__c,&0AQAGqM000000I1q0a,JMD,a0q1I000000MqGAQA0,a0q1I000001M8cmQAC
Currency__c,&0AQBGqM000000I1q0a,JOD,a0q1I000000MqGBQA0,a0q1I000001M8cnQAC
Currency__c,&0AQCGqM000000I1q0a,JPY,a0q1I000000MqGCQA0,a0q1I000001M8coQAC
Currency__c,&KAQwFqM000000I1q0a,GNF,a0q1I000000MqFwQAK,a0q1I000001M8cpQAC
Currency__c,&KAQxFqM000000I1q0a,GTQ,a0q1I000000MqFxQAK,a0q1I000001M8cqQAC
Currency__c,&0AQDGqM000000I1q0a,KHR,a0q1I000000MqGDQA0,a0q1I000001M8crQAC
Currency__c,&KAQdGqM000000I1q0a,MXN,a0q1I000000MqGdQAK,a0q1I000001M8csQAC
Currency__c,&KAQeGqM000000I1q0a,MXV,a0q1I000000MqGeQAK,a0q1I000001M8ctQAC
Currency__c,&KAQfGqM000000I1q0a,MYR,a0q1I000000MqGfQAK,a0q1I000001M8cuQAC
Currency__c,&KAQgGqM000000I1q0a,MZN,a0q1I000000MqGgQAK,a0q1I000001M8cvQAC
Currency__c,&KAQhGqM000000I1q0a,NAD,a0q1I000000MqGhQAK,a0q1I000001M8cwQAC
Currency__c,&KAQiGqM000000I1q0a,NGN,a0q1I000000MqGiQAK,a0q1I000001M8cxQAC
Currency__c,&KAQjGqM000000I1q0a,NIO,a0q1I000000MqGjQAK,a0q1I000001M8cyQAC
Currency__c,&KAQkGqM000000I1q0a,NOK,a0q1I000000MqGkQAK,a0q1I000001M8czQAC
Currency__c,&KAQlGqM000000I1q0a,NPR,a0q1I000000MqGlQAK,a0q1I000001M8d0QAC
Currency__c,&KAQmGqM000000I1q0a,NZD,a0q1I000000MqGmQAK,a0q1I000001M8d1QAC
Currency__c,&KAQnGqM000000I1q0a,OMR,a0q1I000000MqGnQAK,a0q1I000001M8d2QAC
Currency__c,&KAQoGqM000000I1q0a,PAB,a0q1I000000MqGoQAK,a0q1I000001M8d3QAC
Currency__c,&KAQwGqM000000I1q0a,RON,a0q1I000000MqGwQAK,a0q1I000001M8d4QAC
Currency__c,&KAQxGqM000000I1q0a,RSD,a0q1I000000MqGxQAK,a0q1I000001M8d5QAC
Currency__c,&KAQyGqM000000I1q0a,RUB,a0q1I000000MqGyQAK,a0q1I000001M8d6QAC
Currency__c,&KAQzGqM000000I1q0a,RWF,a0q1I000000MqGzQAK,a0q1I000001M8d7QAC
Currency__c,&KAQ0HqM000000I1q0a,SAR,a0q1I000000MqH0QAK,a0q1I000001M8d8QAC
Currency__c,&KAQ1HqM000000I1q0a,SBD,a0q1I000000MqH1QAK,a0q1I000001M8d9QAC
Currency__c,&KAQ2HqM000000I1q0a,SCR,a0q1I000000MqH2QAK,a0q1I000001M8dAQAS
Currency__c,&KAQ3HqM000000I1q0a,SDG,a0q1I000000MqH3QAK,a0q1I000001M8dBQAS
Currency__c,&KAQ4HqM000000I1q0a,SEK,a0q1I000000MqH4QAK,a0q1I000001M8dCQAS
Currency__c,&KAQ5HqM000000I1q0a,SGD,a0q1I000000MqH5QAK,a0q1I000001M8dDQAS
Currency__c,&KAQpGqM000000I1q0a,PEN,a0q1I000000MqGpQAK,a0q1I000001M8dEQAS
Currency__c,&KAQqGqM000000I1q0a,PGK,a0q1I000000MqGqQAK,a0q1I000001M8dFQAS
Currency__c,&KAQrGqM000000I1q0a,PHP,a0q1I000000MqGrQAK,a0q1I000001M8dGQAS
Currency__c,&KAQsGqM000000I1q0a,PKR,a0q1I000000MqGsQAK,a0q1I000001M8dHQAS
Currency__c,&KAQtGqM000000I1q0a,PLN,a0q1I000000MqGtQAK,a0q1I000001M8dIQAS
Currency__c,&KAQuGqM000000I1q0a,PYG,a0q1I000000MqGuQAK,a0q1I000001M8dJQAS
Currency__c,&KAQvGqM000000I1q0a,QAR,a0q1I000000MqGvQAK,a0q1I000001M8dKQAS
Currency__c,&KAQ6HqM000000I1q0a,SHP,a0q1I000000MqH6QAK,a0q1I000001M8dLQAS
Currency__c,&KAQ7HqM000000I1q0a,SLL,a0q1I000000MqH7QAK,a0q1I000001M8dMQAS
Currency__c,&KAQ8HqM000000I1q0a,SOS,a0q1I000000MqH8QAK,a0q1I000001M8dNQAS
Currency__c,&KAQ9HqM000000I1q0a,SRD,a0q1I000000MqH9QAK,a0q1I000001M8dOQAS
Currency__c,&0AQAHqM000000I1q0a,SSP,a0q1I000000MqHAQA0,a0q1I000001M8dPQAS
Currency__c,&0AQBHqM000000I1q0a,STD,a0q1I000000MqHBQA0,a0q1I000001M8dQQAS
Currency__c,&0AQCHqM000000I1q0a,SYP,a0q1I000000MqHCQA0,a0q1I000001M8dRQAS
Currency__c,&0AQDHqM000000I1q0a,SZL,a0q1I000000MqHDQA0,a0q1I000001M8dSQAS
Currency__c,&0AQEHqM000000I1q0a,THB,a0q1I000000MqHEQA0,a0q1I000001M8dTQAS
Currency__c,&0AQFHqM000000I1q0a,TJS,a0q1I000000MqHFQA0,a0q1I000001M8dUQAS
Currency__c,&0AQGHqM000000I1q0a,TMT,a0q1I000000MqHGQA0,a0q1I000001M8dVQAS
Currency__c,&0AQHHqM000000I1q0a,TND,a0q1I000000MqHHQA0,a0q1I000001M8dWQAS
Currency__c,&0AQIHqM000000I1q0a,TOP,a0q1I000000MqHIQA0,a0q1I000001M8dXQAS
Currency__c,&0AQJHqM000000I1q0a,TRY,a0q1I000000MqHJQA0,a0q1I000001M8dYQAS
Currency__c,&0AQKHqM000000I1q0a,TTD,a0q1I000000MqHKQA0,a0q1I000001M8dZQAS
Accounting_Standard__c,&IAQdJq1000000I180a,GAAP,a081I0000001qJdQAI,a081I000000yNVYQA2
Account,&Outdoors  Inc.,"Outdoors, Inc.",0011I000005Ix2WQAS,0011I00000BuX0PQAV
Account,&LTE-CORP,LTE-CORP,0011I000005ItIuQAK,0011I00000BuX0QQAV
Account,&KNDY-CORP,KNDY-CORP,0011I000005ItIvQAK,0011I00000BuX0RQAV
RecordType,&Catalog,Catalog,0121I0000009IBeQAM,0121I000000d8Y8QAI
RecordType,&Request Item,Request Item,0121I0000009IBfQAM,0121I000000d8Y9QAI
RecordType,&Bill To,Bill To,0121I0000009IBgQAM,0121I000000d8YAQAY
RecordType,&Corporate Parent,Corporate Parent,0121I0000009IBhQAM,0121I000000d8YBQAY
RecordType,&Ship To,Ship To,0121I0000009IBiQAM,0121I000000d8YCQAY
RecordType,&Site,Site,0121I0000009IBjQAM,0121I000000d8YDQAY
RecordType,&Sold To,Sold To,0121I0000009IBkQAM,0121I000000d8YEQAY
RecordType,&Purchase From,Purchase From,0121I0000009IBlQAM,0121I000000d8YFQAY
RecordType,&Remit To,Remit To,0121I0000009IBmQAM,0121I000000d8YGQAY
